OSEBuildingID,BuildingType,PrimaryPropertyType,PropertyName,Address,City,State,TaxParcelIdentificationNumber,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),DefaultData,TotalGHGEmissions
243,SPS-District K-12,K-12 School,Van Asselt Building - Old,7201 Beacon Ave. S.,Seattle,WA,5129000050,GREATER DUWAMISH,1925,1.0,1,70762,0,70762,3606416.0,4138032.75,True,168.88
244,NonResidential,Small- and Mid-Sized Office,Washington Park Building,76-80 S washington st,Seattle,WA,5247800030,DOWNTOWN,1900,1.0,3,44558,0,44558,1677002.25,1722053.0,False,28.27
245,NonResidential,Other,CenturyLink,800 Occidental Ave. South,Seattle,WA,7666204876,GREATER DUWAMISH,1999,1.0,6,1585960,327680,1258280,59757440.0,62160304.0,False,892.63
247,Nonresidential COS,Distribution Center,SCL SSC Building A,3613 4th Ave S,Seattle,WA,7666205660,GREATER DUWAMISH,1924,1.0,2,179161,0,179161,9436408.0,10168523.0,False,96.43
248,Nonresidential COS,Warehouse,SCL SSC Building B,3613 4th Ave S,Seattle,WA,7666205660,GREATER DUWAMISH,1965,1.0,2,58640,0,58640,3928695.25,4327563.5,False,27.39
249,NonResidential,Other,Safeco Field,1250 First Avenue South,Seattle,WA,7666206483,GREATER DUWAMISH,1999,1.0,3,1172127,0,1172127,58761304.0,57406988.0,False,1246.55
250,NonResidential,Hotel,Silver Cloud Hotel - Stadium,1046 1st Ave S,Seattle,WA,7666206720,GREATER DUWAMISH,2005,1.0,9,168449,14567,153882,12726789.0,12871628.0,False,388.37
257,NonResidential,Warehouse,Harbor Island: Warehouse E - DNRP-SWD,3235 16TH AVE SW,Seattle,WA,7666703020,GREATER DUWAMISH,1916,0.0,4,79600,0,79600,2411402.25,2411402.25,False,16.81
260,SPS-District K-12,K-12 School,Lincoln Building,4400 Interlake Ave N,Seattle,WA,7821200700,LAKE UNION,1997,1.0,4,241066,0,241066,7791957.0,8886716.0,True,270.97
261,Campus,Large Office,South Park,1420 S Trenton,Seattle,WA,7883608601,GREATER DUWAMISH,1980,14.0,2,334368,31874,302494,53466684.0,54136068.0,False,748.55
263,NonResidential,Other,Building 1,316 NE Thornton Place,Seattle,WA,8632880000,NORTH,2008,1.0,6,419848,335109,84739,9134963.0,9238992.0,False,162.41
264,NonResidential,Mixed Use Property,TriBeCa,516 1st Ave W,Seattle,WA,8681450000,MAGNOLIA / QUEEN ANNE,2002,1.0,4,110785,0,110785,10557910.0,10864032.0,False,92.91
267,NonResidential,Hotel,Grand Hyatt Seattle,721 Pine St,Seattle,WA,6792120000,DOWNTOWN,1999,1.0,0,934292,0,934292,65047284.0,66502836.0,False,1638.46
268,NonResidential,Hospital,Swedish Cherry Hill,500 17th Ave,Seattle,WA,7942600331,CENTRAL,1990,6.0,5,597519,0,597519,143423024.0,147299056.0,False,4906.33
273,SPS-District K-12,K-12 School,Highland Park Elementary,1012 S.W. Trenton St.,Seattle,WA,7972603210,DELRIDGE,1999,1.0,1,71714,0,71714,2371358.0,2470597.75,True,36.24
274,NonResidential,Warehouse,27020-Seattle / Stone Way North,3600 Stone Way North,Seattle,WA,8033700250,LAKE UNION,1991,1.0,3,75397,8161,67236,549181.375,571637.5,False,9.63
276,NonResidential,Hospital,Harborview Medical Center,325 9th Ave.,Seattle,WA,8590900220,EAST,2000,9.0,8,1158691,0,1158691,293090784.0,296671744.0,False,10734.57
278,NonResidential,Senior Care Community,ID Village Square 1,802 S. Dearborn St.,Seattle,WA,8592900105,DOWNTOWN,1999,1.0,5,102796,12611,90185,10105379.0,10281401.0,False,193.94
279,SPS-District K-12,K-12 School,West Seattle High,3000 California Ave SW,Seattle,WA,8702100050,SOUTHWEST,2002,1.0,2,208981,0,208981,8164853.0,9030149.0,True,207.79
281,NonResidential,K-12 School,University HTS Grade School,5031 University Way NE,Seattle,WA,8816400900,NORTHEAST,1928,1.0,2,55653,0,55653,1377627.0,1597907.25,False,72.88
282,NonResidential,Hotel,Hotel Deca,4507 Brooklyn Ave NE,Seattle,WA,8817400055,NORTHEAST,1931,1.0,16,106860,0,106860,11935719.0,12616417.0,False,469.57
283,NonResidential,Small- and Mid-Sized Office,Lake City Center,12360 Lake City Way NE,Seattle,WA,8822900465,NORTH,1972,1.0,5,50759,0,50759,3147042.0,3321734.0,False,49.09
284,NonResidential,Worship Facility,University Congregational United Church of Christ,4505 16TH AVE NE,Seattle,WA,8823902255,NORTHEAST,1952,1.0,2,56772,0,56772,2439484.75,2762805.5,False,84.57
285,NonResidential,Worship Facility,University Presbyterian Church,4540 15th Avenue NE,Seattle,WA,8823902325,NORTHEAST,1952,1.0,3,103000,0,103000,4854429.5,5391782.0,False,149.93
286,SPS-District K-12,K-12 School,Roosevelt High,1410 N.E. 66th St.,Seattle,WA,8826900005,NORTHEAST,2006,1.0,3,269297,0,269297,10498344.0,11208195.0,True,225.19
287,SPS-District K-12,K-12 School,Bryant Elementary,3311 N.E. 60th,Seattle,WA,8827900180,NORTHEAST,2001,1.0,3,75174,0,75174,2733846.0,3011741.75,True,71.86
289,SPS-District K-12,K-12 School,Frantz Coe Elementary,2424 7th Ave W.,Seattle,WA,9270200005,MAGNOLIA / QUEEN ANNE,2003,1.0,3,75214,0,75214,2334260.0,2457326.25,True,43.98
290,SPS-District K-12,K-12 School,Madison Middle,3429 45th Ave. S.W.,Seattle,WA,9278300005,SOUTHWEST,2005,1.0,3,134918,0,134918,3822102.5,4135198.25,True,69.42
291,SPS-District K-12,K-12 School,Thurgood Marshall Elementary,2401 S. Irving St.,Seattle,WA,9344400300,CENTRAL,1991,1.0,2,64414,0,64414,2295176.5,2453255.5,True,16.0
292,SPS-District K-12,K-12 School,John Marshall Building,520 N.E. Ravenna Blvd.,Seattle,WA,9528103775,NORTHWEST,1927,1.0,3,92437,0,92437,4626443.0,5280739.0,True,201.05
293,NonResidential,Other,ACT Theatre,700 Union St,Seattle,WA,2141290000,DOWNTOWN,1914,1.0,7,128766,0,128766,6057410.0,6057410.0,False,57.21
294,NonResidential,Residence Hall,Women's Residence at Seneca,1118 5th Avenue,Seattle,WA,2301950000,DOWNTOWN,1913,1.0,9,107572,0,107572,5572503.0,5879083.0,False,254.87
295,NonResidential,Other,1122 3rd Ave,1122 3rd Ave,Seattle,WA,2302700000,DOWNTOWN,1955,1.0,15,230880,0,230880,62197176.0,61674856.0,False,433.6
300,SPS-District K-12,K-12 School,Cleveland STEM High,5511 15th Ave. S.,Seattle,WA,7549802085,GREATER DUWAMISH,2007,1.0,3,204961,0,204961,8190809.0,8935423.0,True,226.06
302,NonResidential,Other,Seattle ReadCntr (50/50),Readiness Center - Pier 91,Seattle,WA,7666201147,MAGNOLIA / QUEEN ANNE,1973,1.0,1,76086,0,76086,3267564.0,3576720.0,False,101.41
313,NonResidential,Medical Office,BMR-201 Elliott Avenue LLC,201 Elliott Avenue West,Seattle,WA,7666202190,MAGNOLIA / QUEEN ANNE,1927,1.0,5,190000,39000,151000,28731502.0,28731502.0,False,661.04
314,NonResidential,Hotel,Edgewater Seattle,2411 Alaskan Way,Seattle,WA,7666202317,DOWNTOWN,1961,1.0,4,122309,0,122309,25453690.0,26122018.0,False,1060.13
315,Campus,Other,P66 Bell Harbor International Conference Center & Cruise Terminal.,2225 Alaskan Way,Seattle,WA,7666202325,DOWNTOWN,1995,4.0,3,215476,0,215476,24017770.0,24606366.0,False,639.39
316,NonResidential,Hotel,337v2-Seattle Waterfront Marriott,2100 Alaskan Way,Seattle,WA,7666202345,DOWNTOWN,2003,1.0,8,254273,38800,215473,26659244.0,26831896.0,False,780.84
317,Nonresidential COS,Other,Seattle Aquarium,1421 Alaskan Way,Seattle,WA,7666202420,DOWNTOWN,1980,1.0,2,69400,0,69400,14833476.0,15230290.0,False,301.76
318,NonResidential,Mixed Use Property,Pier 54,1001 Alaskan Way,Seattle,WA,7666202495,DOWNTOWN,1900,1.0,1,62900,0,62900,10394330.0,10883874.0,False,377.27
319,NonResidential,Small- and Mid-Sized Office,Daily Journal Building,83 Columbia St.,Seattle,WA,7666202580,DOWNTOWN,1914,1.0,4,56500,0,56500,1380293.625,1500938.5,False,44.22
320,NonResidential,Warehouse,(ID320) BMW SEATTLE - SERVICE CENTER,900 MAYNARD AVE S,Seattle,WA,7666202725,GREATER DUWAMISH,2008,1.0,4,203504,0,203504,3785282.5,3944732.0,False,26.39
322,NonResidential,Large Office,Cox Media Group Seattle KIRO TV (322),2801 3rd Ave,Seattle,WA,0656000005,DOWNTOWN,1968,0.0,3,100734,26731,74003,9788717.0,9892566.0,False,68.24
323,NonResidential,Small- and Mid-Sized Office,200 Cedar Street Building,200 Cedar Street,Seattle,WA,0656000045,DOWNTOWN,1981,1.0,4,77662,18504,59158,5007401.0,5168686.5,False,68.19
324,NonResidential,Large Office,Fourth and Battery,2401 Fourth Avenue,Seattle,WA,0656000480,DOWNTOWN,1978,1.0,12,234000,21790,212210,18661606.0,18811322.0,False,149.27
326,NonResidential,Large Office,Westlake Tower,1601 5th Avenue,Seattle,WA,9301500000,DOWNTOWN,1989,1.0,25,369996,0,369996,24755086.0,24755086.0,False,172.58
327,NonResidential,Retail Store,Nordstrom 001,500 Pine Street,Seattle,WA,0659000070,DOWNTOWN,1925,1.0,10,693450,0,693450,40062888.0,40037736.0,False,398.19
328,NonResidential,Large Office,1600 Seventh,1600 7th Ave,Seattle,WA,0659000165,DOWNTOWN,1976,1.0,33,791396,0,791396,40847752.0,42227404.0,False,313.3
329,NonResidential,Large Office,1700 Seventh Ave,1700 Seventh,Seattle,WA,0659000235,DOWNTOWN,2000,1.0,23,747747,205076,542671,30985420.0,31693704.0,False,359.11
330,NonResidential,Small- and Mid-Sized Office,Lloyd building,603 Stewart Street,Seattle,WA,0659000350,DOWNTOWN,1926,1.0,10,63409,7757,55652,3444270.0,3826622.5,False,170.51
331,NonResidential,Large Office,The Tower Building,1809 7th Ave,Seattle,WA,0659000365,DOWNTOWN,1930,1.0,17,204790,30000,174790,7739699.0,8081443.0,False,100.26
332,NonResidential,Small- and Mid-Sized Office,Times Square Building,414 Olive Street,Seattle,WA,0659000385,DOWNTOWN,1916,1.0,5,73399,0,73399,3757006.0,3992167.75,False,26.19
333,NonResidential,Large Office,Plaza 600,600 Stewart Street,Seattle,WA,0659000555,DOWNTOWN,1969,1.0,20,265851,32334,233517,14633233.0,15742790.0,False,563.25
334,NonResidential,Large Office,West 8th,2001 - 8th Avenue,Seattle,WA,0659000750,DOWNTOWN,2009,1.0,25,758043,228668,529375,27018020.0,27018020.0,False,229.25
335,NonResidential,Large Office,Denny Building,2200 Sixth Avenue,Seattle,WA,0660000080,DOWNTOWN,1968,1.0,12,206000,0,206000,8580279.0,9075988.0,False,222.19
336,NonResidential,Large Office,1918 Eighth Avenue,1918 Eighth Avenue,Seattle,WA,0660000650,DOWNTOWN,2009,1.0,36,824887,154972,669915,39523852.0,39360016.0,False,275.54
337,NonResidential,Large Office,1800 Ninth,1800 9th Avenue,Seattle,WA,0660001135,DOWNTOWN,1990,1.0,16,480840,141600,339240,17867002.0,18468776.0,False,130.73
339,NonResidential,Small- and Mid-Sized Office,Broderick Building,615 2nd Avenue,Seattle,WA,0939000130,DOWNTOWN,1900,1.0,7,89550,0,89550,3903259.75,4135330.5,False,51.67
340,NonResidential,Small- and Mid-Sized Office,The Pioneer Building,600 First Ave,Seattle,WA,0939000150,DOWNTOWN,1900,1.0,6,89355,0,89355,4178233.5,4188308.75,False,31.97
341,NonResidential,Large Office,Dexter Horton Building,710 2nd Avenue,Seattle,WA,0939000260,DOWNTOWN,1922,1.0,15,388934,0,388934,18576900.0,18982748.0,False,213.23
342,NonResidential,Large Office,Seattle Exchange Building,821 2nd ave,Seattle,WA,0939000335,DOWNTOWN,1929,1.0,22,384302,0,384302,10062436.0,10471812.0,False,70.15
343,NonResidential,Large Office,Norton Building,801 2nd Ave Suite 1300,Seattle,WA,0939000355,DOWNTOWN,1958,1.0,17,378525,84600,293925,24906132.0,0.0,False,940.47
345,NonResidential,Large Office,999 Third Avenue,"999 3rd Avenue, Suite 1550",Seattle,WA,0939000435,DOWNTOWN,1983,1.0,47,1323055,0,1323055,44683660.0,44683660.0,False,318.97
346,NonResidential,Large Office,1000 Second Avenue,1000 Second Avenue,Seattle,WA,0939000475,DOWNTOWN,1986,1.0,41,589921,129432,460489,24603420.0,24603420.0,False,171.52
347,NonResidential,Small- and Mid-Sized Office,1015 Second Avenue,1015 Second Avenue,Seattle,WA,0939000520,DOWNTOWN,1950,1.0,6,91091,1392,89699,1835804.875,1916413.75,False,46.56
348,NonResidential,Large Office,1101 Second Avenue (HOB),1101 2nd Avenue,Seattle,WA,0942000025,DOWNTOWN,1968,1.0,8,157941,62993,94948,3743228.5,3743228.5,False,26.1
349,NonResidential,Large Office,2nd and Seneca,1191 2nd Avenue,Seattle,WA,0942000030,DOWNTOWN,1991,1.0,29,635303,197231,438072,18221224.0,18754466.0,False,139.72
350,NonResidential,Large Office,Second And Spring Building,1100 Second Avenue,Seattle,WA,0942000045,DOWNTOWN,1958,1.0,6,172842,25920,146922,41399504.0,41650404.0,False,362.66
351,NonResidential,Large Office,1111 Third Avenue,1111 3rd Ave Suite 310,Seattle,WA,0942000050,DOWNTOWN,1980,1.0,34,776762,162604,614158,32552428.0,32577050.0,False,231.32
352,NonResidential,Large Office,Abraham Lincoln Building (Wallysons Inc),1110 Third Avenue,Seattle,WA,0942000140,DOWNTOWN,1972,1.0,14,186768,23775,162993,9641043.0,9843217.0,False,218.53
353,NonResidential,Large Office,Safeco Plaza,1001 Fourth Avenue,Seattle,WA,0942000300,DOWNTOWN,1969,1.0,49,1123435,368980,754455,45163308.0,47518124.0,False,627.87
354,NonResidential,Large Office,Fourth & Madison,925 Fourth Avenue,Seattle,WA,0942000345,DOWNTOWN,2002,1.0,37,1052469,164420,888049,41213584.0,42071712.0,False,287.32
355,NonResidential,Large Office,901 Fifth Avenue,901 Fifth Avenue,Seattle,WA,0942000365,DOWNTOWN,1973,1.0,42,617684,171500,446184,69519808.0,71568952.0,False,546.65
356,NonResidential,Large Office,The Central Building,810 Third Avenue,Seattle,WA,0942000550,DOWNTOWN,1907,1.0,8,201480,0,201480,8921778.0,9510490.0,False,175.95
357,Nonresidential COS,Large Office,Seattle Municipal Tower (2030),700 Fifth Avenue,Seattle,WA,0942000720,DOWNTOWN,1990,1.0,63,1354987,159600,1195387,61576184.0,61576184.0,False,429.27
358,Nonresidential COS,Large Office,Justice Center,610 5th Ave,Seattle,WA,0942000750,DOWNTOWN,2001,1.0,14,310490,0,310490,21169502.0,21960822.0,False,380.37
359,Nonresidential COS,Large Office,City Hall,600 4th Ave,Seattle,WA,0942000810,DOWNTOWN,2003,1.0,8,199530,30660,168870,13214416.0,13972700.0,False,298.61
360,NonResidential,Large Office,Chinook Building,401 Fifth Ave.,Seattle,WA,0942001105,DOWNTOWN,2006,1.0,13,372242,52703,319539,13843866.0,13862720.0,False,216.24
361,NonResidential,Large Office,Yesler Building,400 YESLER WAY,Seattle,WA,0942001150,DOWNTOWN,1909,1.0,7,114395,8296,106099,2746560.75,2970604.25,False,70.17
363,NonResidential,Retail Store,University Book Store,4326 University Way NE,Seattle,WA,1142000075,NORTHEAST,1978,1.0,2,89200,0,89200,6461937.0,6707359.5,False,89.47
364,NonResidential,Large Office,UW Tower Bldg Complex,4333 Brooklyn Ave,Seattle,WA,1142000280,NORTHEAST,1971,1.0,23,474546,0,474546,28450436.0,29997380.0,False,198.34
365,NonResidential,Other,UW Tower Data Center,4333 BROOKLYN AVE NE,Seattle,WA,1142000290,NORTHEAST,1969,1.0,5,36000,0,36000,30038490.0,30038490.0,False,209.41
366,NonResidential,Small- and Mid-Sized Office,University District Office Buiding,1107 NE 45th St,Seattle,WA,1142000500,NORTHEAST,1961,0.0,5,99005,0,99005,4728488.5,5008123.5,False,119.03
367,NonResidential,Large Office,4311 Roosevelt,4311 11th Avenue NE,Seattle,WA,1142000530,NORTHEAST,2002,1.0,6,135051,44248,90803,4426136.0,4426136.0,False,30.86
368,NonResidential,Large Office,4300 Roosevelt,4300 Roosevelt Way NE,Seattle,WA,1142000550,NORTHEAST,2002,1.0,5,220649,82720,137929,7046345.5,7046345.5,False,49.12
369,NonResidential,Self-Storage Facility,Seattle Vault Self Storage,1800 Terry Ave.,Seattle,WA,0660001580,DOWNTOWN,1964,1.0,5,93660,0,93660,873221.875,940359.1875,False,6.09
370,NonResidential,Large Office,Metropolitan Park West,1100 Olive Way,Seattle,WA,0660002054,DOWNTOWN,1980,1.0,18,413715,64660,349055,24224888.0,24224888.0,False,168.88
371,NonResidential,Mixed Use Property,METROPOLITAN PARK NORTH (ID371),1220 HOWELL ST,Seattle,WA,0660002381,DOWNTOWN,2000,1.0,11,381381,195621,185760,9765777.0,9944328.0,False,72.42
372,NonResidential,Large Office,Metropolitan Park East,1730 Minor Avenue,Seattle,WA,0660002410,DOWNTOWN,1988,1.0,20,497513,118744,378769,26823218.0,0.0,False,197.19
373,NonResidential,Large Office,Fourth and Blanchard,2101 Fourth Avenue,Seattle,WA,0694000205,DOWNTOWN,1979,1.0,24,543876,116721,427155,25307744.0,26144226.0,False,176.43
374,NonResidential,Mixed Use Property,ECONET (ID#374),3005 1ST AVE,Seattle,WA,0695000135,DOWNTOWN,1980,1.0,4,109347,38700,70647,8218155.5,8381544.5,False,91.13
375,NonResidential,Large Office,Third and Broad,2901 Third Avenue,Seattle,WA,0695000335,DOWNTOWN,1982,1.0,6,396626,124216,272410,20361158.0,20179120.0,False,141.95
376,NonResidential,Large Office,5th and Bell,2301 5th Ave,Seattle,WA,0696000175,DOWNTOWN,2002,1.0,6,287471,83591,203880,14913424.0,14913424.0,False,103.97
377,NonResidential,Large Office,Fifth and Wall LLC,521 Wall Street,Seattle,WA,0697000064,DOWNTOWN,1947,1.0,3,192630,48512,144118,5357833.0,5569686.0,False,46.03
379,NonResidential,Large Office,3101 Western Avenue,3101 Western Avenue,Seattle,WA,0698000040,DOWNTOWN,1984,1.0,8,253103,61986,191117,29949248.0,29949248.0,False,208.79
381,NonResidential,Supermarket / Grocery Store,70500872 -- Holman Road,9999 Holman Road NW,Seattle,WA,0767000060,NORTHWEST,1956,1.0,1,60880,0,60880,14293972.0,14736775.0,False,384.27
382,NonResidential,Small- and Mid-Sized Office,Collins Building,524 2nd Ave,Seattle,WA,0939000025,DOWNTOWN,1900,1.0,5,50176,0,50176,2933288.75,2933288.75,False,24.91
383,NonResidential,Large Office,Smith Tower,506 Second Avenue,Seattle,WA,0939000060,DOWNTOWN,1912,1.0,42,304346,0,304346,23262244.0,24880988.0,False,741.3
384,NonResidential,Warehouse,Dawn Food Products,6901 fox ave south,Seattle,WA,0001800113,GREATER DUWAMISH,1977,1.0,1,128800,0,128800,1809101.5,2098949.75,False,78.92
385,NonResidential,Large Office,Skinner Building,1326 5th Avenue,Seattle,WA,0002400002,DOWNTOWN,1927,1.0,8,321945,0,321945,13656587.0,14072349.0,False,355.05
386,NonResidential,Large Office,IBM-COS,1200 5th avenue,Seattle,WA,0002400002,DOWNTOWN,1964,1.0,22,336330,0,336330,18967014.0,19730534.0,False,530.66
387,NonResidential,Large Office,Puget Sound Plaza,1325 4th Avenue,Seattle,WA,0002400002,DOWNTOWN,1960,1.0,21,298426,0,298426,27076922.0,28559888.0,False,1084.79
388,NonResidential,Large Office,Rainier Tower,1301 5th Ave,Seattle,WA,0002400003,DOWNTOWN,1976,1.0,42,635824,0,635824,48479988.0,48479988.0,False,337.97
389,NonResidential,Hotel,Fairmont Olympic Seattle,411 University Street,Seattle,WA,0002400003,DOWNTOWN,1923,1.0,12,542305,0,542305,56485204.0,57051236.0,False,2573.75
390,NonResidential,Retail Store,RAINIER ELECTRONICS LLC,2700 RAINIER AVE. S.,Seattle,WA,0003600052,SOUTHEAST,1980,1.0,2,291940,0,291940,11688601.0,12080064.0,False,162.45
391,NonResidential,Mixed Use Property,Thaw Building,8300 Military Rd South,Seattle,WA,0007400015,GREATER DUWAMISH,1970,0.0,1,88400,0,88400,4383100.5,4811200.0,False,116.03
392,NonResidential,Warehouse,Linden Bldg,910 N 137th St,Seattle,WA,0164000120,NORTHWEST,1960,1.0,1,52311,0,52311,930611.875,1109137.125,False,48.65
393,NonResidential,Other,500 Yale,500 Yale Ave N,Seattle,WA,0209000030,LAKE UNION,2009,1.0,5,141131,69710,71421,3085814.0,3085814.0,False,21.51
394,NonResidential,Large Office,501 Eastlake Ave. (ID394) Republican Building,501 EASTLAKE AVE E,Seattle,WA,0209000050,LAKE UNION,2001,1.0,5,176532,70067,106465,5803409.0,5803409.0,False,40.46
395,NonResidential,Warehouse,Ferguson Terminal,4205 9th Ave NW,Seattle,WA,0467000050,BALLARD,1973,1.0,1,52500,0,52500,3989399.0,4243867.0,False,70.47
396,NonResidential,Warehouse,SBC396,5301 Shilshole Ave NW,Seattle,WA,0467000420,BALLARD,1959,1.0,2,57300,0,57300,4560492.0,5095134.5,False,156.67
398,NonResidential,Large Office,2601 Elliott Avenue,2601 Elliott Avenue,Seattle,WA,0653000250,DOWNTOWN,1916,1.0,6,350310,0,350310,18102026.0,18102026.0,False,224.36
399,NonResidential,Large Office,1201 Third Avenue,1201 3rd ave,Seattle,WA,1974700120,DOWNTOWN,1988,1.0,55,1400000,285000,1115000,53079164.0,55140300.0,False,588.9
401,NonResidential,Hotel,WAC aggregate,1325 6th Ave,Seattle,WA,1975700025,DOWNTOWN,1930,1.0,21,305548,0,305548,33729336.0,34527356.0,False,1510.85
402,NonResidential,Large Office,US Bank Centre,1420 5th Avenue,Seattle,WA,1975700080,DOWNTOWN,1989,1.0,46,1536606,512608,1023998,56606136.0,58506844.0,False,530.18
403,NonResidential,Large Office,Logan Building,500 Union St,Seattle,WA,1975700095,DOWNTOWN,1958,1.0,10,135918,0,135918,6423556.5,6771618.5,False,193.72
404,NonResidential,Retail Store,O'Shea Building,501 Pine Street,Seattle,WA,1975700115,DOWNTOWN,1914,1.0,4,79957,0,79957,5252131.0,5171529.0,False,36.61
405,NonResidential,Large Office,The Decatur,1511 6th Avenue,Seattle,WA,1975700125,DOWNTOWN,1921,1.0,4,127268,0,127268,7711757.5,7711757.5,True,148.11
406,NonResidential,Large Office,520 Pike Tower,520 Pike Street,Seattle,WA,1975700160,DOWNTOWN,1983,1.0,29,500000,0,500000,18848780.0,19249572.0,False,131.4
408,NonResidential,Large Office,Fourth and Pike Building,1424 4th Ave,Seattle,WA,1975700235,DOWNTOWN,1926,0.0,10,132326,0,132326,6029020.0,6146691.5,False,65.2
409,NonResidential,Large Office,Washington Federal,425 Pike Street,Seattle,WA,1975700240,DOWNTOWN,1984,1.0,6,109830,13200,96630,7335905.5,7335905.5,False,51.14
410,NonResidential,Hotel,Motif Seattle,1414 4th Ave,Seattle,WA,1975700255,DOWNTOWN,1973,0.0,19,332067,59280,272787,37785552.0,37984148.0,False,1468.5
411,NonResidential,Large Office,Joshua Green Building,1425 4th Avenue,Seattle,WA,1975700305,DOWNTOWN,1910,1.0,10,130513,0,130513,11651200.0,11792293.0,False,318.08
412,NonResidential,Small- and Mid-Sized Office,MiKen Building,1417 Fourth Avenue,Seattle,WA,1975700330,DOWNTOWN,1920,1.0,8,60660,0,60660,2586116.0,2586116.0,False,18.03
413,NonResidential,Large Office,(ID413) JOSEPH VANCE BLDG,1414 3RD AVE,Seattle,WA,1975700340,DOWNTOWN,1929,1.0,14,137350,0,137350,6366084.5,6825027.0,False,202.99
414,NonResidential,Large Office,Onni 1411 Fourth Development LP,1411 4TH AVE,Seattle,WA,1975700345,DOWNTOWN,1929,1.0,15,151039,0,151039,5446624.0,0.0,False,238.09
415,NonResidential,Large Office,Century Square - COS Compliance,1501 4th Ave,Seattle,WA,1975700390,DOWNTOWN,1985,1.0,30,755000,134662,620338,52226204.0,53974556.0,False,793.05
416,NonResidential,Small- and Mid-Sized Office,Chromer Building,1516 2nd Avenue,Seattle,WA,1975700440,DOWNTOWN,1906,1.0,4,63540,0,63540,3518459.5,3564626.75,False,74.83
417,NonResidential,Large Office,Melbourne Tower,1511 3rd Ave,Seattle,WA,1975700465,DOWNTOWN,1927,1.0,10,130893,0,130893,6962073.0,7163323.5,False,48.54
